open,high,low,volume,log(volume),timestamp,open,high,low,close,volume,rsi_14,ema_10,sma_10,macd_line,macd_signal,bb_high,bb_low,williams_r,stoch_k,stoch_d,atr_14,adx,obv,cci,roc,spread_close_open,ratio_high_low,range_relative,close_over_high,close_over_low,close_mean_5,volume_mean_5,close_std_5,volume_std_5,close_zscore_5,volume_zscore_5,close_min_5,close_max_5,close_skew_5,close_kurt_5,close_mean_10,volume_mean_10,close_std_10,volume_std_10,close_zscore_10,volume_zscore_10,close_min_10,close_max_10,close_skew_10,close_kurt_10,close_mean_20,volume_mean_20,close_std_20,volume_std_20,close_zscore_20,volume_zscore_20,close_min_20,close_max_20,close_skew_20,close_kurt_20
2301.52,2301.52,2297.56,1.47502973,0.3886781455208584,2024-01-01 07:15:00,2301.52,2301.52,2297.56,2297.56,1.47502973,63.21752016382582,2296.345175552973,2296.085,4.267343193362194,3.4223405019981303,2304.2057826041555,2277.0792173958444,-31.88211654387224,68.11788345612776,84.61517309002335,2.4292376358481045,29.53989359589958,-16.898599040000004,95.84058107282696,0.3489738247793158,-3.960000000000037,1.001723567610857,0.0017235676108567,0.9982793979630852,1.0,2299.384,2.368316686,1.979073015372924,3.417851563876185,-0.921643610837858,-0.2613592016228239,2297.25,2302.0,0.1507668717542734,-1.5498618784910292,2296.085,2.913292693,4.57301322981025,3.701949592667228,0.322544441897692,-0.3885150045934963,2287.94,2302.0,-0.6816790987235011,-0.5092477859085552,2290.6425,3.6390447255,6.957817167538463,4.109606983833901,0.994205486208154,-0.5265746831783813,2280.5,2302.0,0.0651820044159309,-1.2379396133717553
2298.78,2300.14,2298.72,1.66640564,0.5106689955004243,2024-01-01 07:20:00,2298.78,2300.14,2298.72,2298.72,1.66640564,64.86199143297165,2296.7769618160687,2297.163,4.208672031079004,3.5796068078143053,2304.899822118329,2278.021177881671,-25.03477051460596,74.96522948539405,76.78855214427384,2.440006376144663,29.780226770382487,-15.232193400000003,88.19831355042575,0.4049007403524856,-0.0600000000004001,1.000617735087353,0.0006177350873529,0.9993826462737052,1.0,2299.678,2.6736717440000004,1.6674591449807723,3.232114827236045,-0.57452681997263,-0.3116430442112007,2297.56,2302.0,0.2061486180182991,0.1029170193423295,2297.163,2.6358895220000003,3.6085301716930833,3.678660813191071,0.4314776171788848,-0.2635426127148202,2289.98,2302.0,-0.8934307237307584,0.5446897631525849,2291.4605,3.540855997,6.894226780052304,4.133221806443042,1.0529824781807635,-0.4535082908151764,2280.5,2302.0,-0.1349985721743149,-1.2032820796311543
2300.19,2301.99,2300.19,0.61961762,-0.4786527331420242,2024-01-01 07:25:00,2300.19,2301.99,2300.19,2301.72,0.61961762,68.75283566983381,2297.6756960313287,2298.337,4.354058761130091,3.734497198477463,2305.6796705035395,2279.36332949646,-4.172461752436434,95.82753824756357,79.63688372969511,2.4992916349914718,30.38155082002103,-14.612575780000004,100.84541411435592,0.5653667019110442,1.5299999999997451,1.0007825440507088,0.0007820238777956,0.999882710176847,1.0006651624431024,2300.04,2.6942327080000004,1.9093454376259893,3.215246845094554,0.8798826901059282,-0.6452428656186086,2297.56,2302.0,-0.315921807714493,-2.0193797156111053,2298.337,2.668383563,2.839824133838249,3.657054477649975,1.1912709522006266,-0.5602229760374087,2292.6,2302.0,-0.6600154512687806,0.5444535554541291,2292.5215,3.3709063365000005,6.749999044838467,4.182134016809769,1.3627409335759535,-0.6578671810710525,2281.01,2302.0,-0.2166214283692026,-1.1499202391850638
2300.03,2300.89,2299.53,3.0037763,1.0998702637522246,2024-01-01 07:30:00,2300.03,2300.89,2299.53,2300.89,3.0037763,66.55698960269343,2298.260114934724,2299.166,4.352136013891595,3.8580249615602895,2306.033037257793,2280.997962742207,-9.944367176636163,90.05563282336384,86.94946685210715,2.4771993753491945,30.64947370629725,-17.616352080000006,82.26768714573753,0.566011346451385,0.8599999999996726,1.000591425204281,0.0005910756272571,1.0,1.000591425204281,2299.818,3.033427808,1.6745805445487034,3.1204809853638604,0.6401603096903075,-0.0095022235799787,2297.56,2301.72,-0.414188208456321,-1.3431337119194329,2299.166,1.919312348,2.090019670300016,2.440854149377242,0.8248726193817258,0.4442969082264459,2295.81,2302.0,-0.1040651591529468,-1.246722993533956,2293.5155,3.5113195715000005,6.421361123957362,4.116539099243672,1.1484325297461444,-0.1232936841516337,2281.37,2302.0,-0.3055837587827314,-1.1240902618158837
2300.29,2300.29,2300.29,0.43859,-0.8241902430758705,2024-01-01 07:40:00,2300.29,2300.29,2300.29,2300.29,0.43859,64.94227193876134,2298.6291849465915,2299.435,4.2531693485184405,3.93705383895192,2305.9847465477505,2282.93825345225,-14.116828929069436,85.88317107093057,90.58878071395266,2.3431137056813887,30.898259243553756,-18.054942080000007,74.07832156248581,0.4502222726836019,0.0,1.0,0.0,1.0,1.0,2299.836,1.440683858,1.6801874895919238,1.0214854149049373,0.2702079397758097,-0.9810163154343796,2297.56,2301.72,-0.4592829856146366,-1.3715024962729991,2299.435,1.7771032990000002,2.038546595553038,2.4856652954202145,0.419416461642401,-0.5384929746841549,2295.81,2302.0,-0.5239343898082582,-0.74948706718271,2294.4615000000003,3.5154295714999995,5.911300751865904,4.113263127294702,0.9859928033876224,-0.7480288705779056,2283.13,2302.0,-0.3346966961046816,-1.2862580660977174
2301.98,2302.62,2301.98,0.35630974,-1.031954870229809,2024-01-01 07:45:00,2301.98,2302.62,2301.98,2302.62,0.35630974,68.17156571088744,2299.3547876835746,2300.116,4.313031142331511,4.012249299627839,2306.234993286425,2284.6370067135754,-0.0,100.0,91.97960129809812,2.342177012418427,31.63512143326007,-17.698632340000007,95.5028925014699,0.4370583616854219,0.6399999999998727,1.000278021529292,0.0002779442548053,1.0,1.000278021529292,2300.848,1.21693986,1.478333521296831,1.1289497904151613,1.1986469727382574,-0.7623280745581352,2298.72,2302.62,-0.4620762507415686,0.1237127442067714,2300.116,1.792628273,1.8186392959868296,2.47519066059127,1.376853566028983,-0.580286018312987,2297.25,2302.62,-0.3691095103986189,-0.8908339876759754,2295.436,3.356051477,5.539766668092483,4.173418005675529,1.296805520957694,-0.7187733730291528,2285.94,2302.62,-0.3121094353290531,-1.5280239627610377
2301.69,2301.69,2301.69,0.24,-1.4271163556401458,2024-01-01 07:50:00,2301.69,2301.69,2301.69,2301.69,0.24,65.57514676633912,2299.7793717411064,2300.56,4.236592021901743,4.05711784408262,2306.4178774209245,2286.0291225790747,-8.259325044403694,91.7406749555963,92.54128200884227,2.241307225817099,32.17605288007429,-17.938632340000005,80.82306969383143,0.1780118384401177,0.0,1.0,0.0,1.0,1.0,2301.442,0.931658732,0.8885775150176949,1.1665736056733382,0.2790977667211269,-0.5928976351224571,2300.29,2302.62,-0.0151979602787714,-0.4018574436598048,2300.56,1.802665238,1.5655740871133412,2.4679358057227767,0.7217799587393795,-0.6331871495102958,2297.56,2302.62,-0.6805692841720573,-0.0369254931484245,2296.2235,3.35537755,5.229605273427327,4.1739464352740026,1.0452987776681413,-0.7463865668404266,2287.94,2302.62,-0.4268060372551975,-1.5142577485412956
2301.64,2301.64,2301.64,0.34098474,-1.075917553433102,2024-01-01 07:55:00,2301.64,2301.64,2301.64,2301.64,0.34098474,65.43086020953456,2300.1176677881776,2300.733,4.124434967184698,4.070581268703036,2306.830468848211,2286.7915311517886,-10.998877665544716,89.00112233445529,93.58059909668386,2.0847852811158907,32.65218636006904,-18.279617080000005,74.40462259391393,0.2539408748981809,0.0,1.0,0.0,1.0,1.0,2301.426,0.8759321560000002,0.8830232161131987,1.191592921544347,0.242349233966809,-0.4489347044011382,2300.29,2302.62,0.0668192943881513,-0.2133155086234429,2300.733,1.785082432,1.5812726941776687,2.4787175471237237,0.5735886057726292,-0.5825987287965566,2297.56,2302.62,-1.0186923010414628,0.395175077672175,2296.811,2.6525754675,5.139879068828053,3.31110323171164,0.9395162678606058,-0.6981330891048804,2287.94,2302.62,-0.6544513273791692,-1.1847845081942687
2302.11,2303.19,2302.11,1.21594463,0.195521247967773,2024-01-01 08:00:00,2302.11,2303.19,2302.11,2302.37,1.21594463,66.58681799399284,2300.527182735781,2300.77,4.047794141213217,4.066023843205072,2307.1693041730687,2287.7326958269314,-11.111111111113166,88.88888888888684,89.87689539297946,2.0465863324647686,33.447015573312264,-17.063672450000006,83.42859036165443,0.2228751768418714,0.2599999999997635,1.000469134837171,0.0004690818591277,0.9996439720561482,1.0001129398682078,2301.722,0.518365822,0.9061843080729154,0.396293492240237,0.7150863176804676,1.7602580452598522,2300.29,2302.62,-1.0867419848065307,1.3273790079833627,2300.77,1.775896815,1.6181127553132333,2.4808520586371023,0.9888062465030022,-0.2257096238570627,2297.56,2302.62,-0.959317269405194,0.2568162336823282,2297.451,2.393299994,4.9853848502735545,3.2033701771797016,0.9866841071918364,-0.3675364690560247,2287.94,2302.62,-0.8873286619563617,-0.6621599563409313
2301.71,2304.4,2301.71,6.50632633,1.8727749851086744,2024-01-01 08:05:00,2301.71,2304.4,2301.71,2304.4,6.50632633,69.62826888613134,2301.231331329276,2301.19,4.1035565238144045,4.073530379326938,2307.6359218407515,2288.7610781592484,-0.0,100.0,92.63000374111402,2.092544451574432,34.44032232337959,-10.557346120000004,94.54290497433291,0.1952250305446837,2.6900000000000546,1.001168696317086,0.0011673320604062,1.0,1.001168696317086,2302.544,1.731913088,1.1210842966545274,2.697870278454814,1.6555400923363086,1.7696971126182213,2301.64,2304.4,1.486561889029521,2.34021337923123,2301.19,1.586298473,1.962215301364084,1.9292998767529883,1.6359061096756191,2.5501623237961364,2297.56,2304.4,-0.4715170758871556,0.4306371172773069,2298.1985,2.2593043765000003,4.841295254053287,2.950324714399488,1.2809588497640232,1.4395100080922594,2287.94,2304.4,-1.051007547868105,0.0683765345033371
2304.62,2304.79,2304.06,0.66052185,-0.4147250745676782,2024-01-01 08:15:00,2304.62,2304.79,2304.06,2304.06,0.66052185,68.50355095518748,2301.7456347239527,2301.84,4.07335831617911,4.073495966697372,2307.6722620518763,2290.252737948124,-10.096818810511984,89.90318118948802,92.93069002612496,1.9952198478905447,35.44385547753902,-11.217867970000006,107.89672085178762,0.0894874022589029,-0.5599999999999454,1.0003168320269438,0.0003168320269437,0.9996832683237952,1.0,2302.832,1.79275551,1.3138759455169695,2.662287633302404,0.9346392284523372,-0.4252860005947342,2301.64,2304.4,0.4455428058218667,-2.9311781014906315,2301.84,1.504847685,1.6828415123159772,1.9515840131606528,1.319197312256116,-0.4326361710826825,2298.72,2304.4,-0.193044481294189,0.2608060635077162,2298.9625,2.209070189,4.468013658518908,2.969463758310397,1.1408872912196095,-0.5214909037587019,2287.94,2304.4,-1.2330594684408696,1.0209987994386818
2302.76,2302.76,2300.44,13.86095453,2.629075860798738,2024-01-01 08:20:00,2302.76,2302.76,2300.44,2301.66,13.86095453,61.0117149560814,2301.730064774142,2302.134,3.811825722548292,4.021161917867556,2306.7992881384025,2292.497711861598,-43.291839557401126,56.70816044259888,82.20378054402896,2.1112755730412127,34.49322780934566,-25.07882250000001,49.791607405673005,0.0634727415007406,-1.1000000000003638,1.0010085027212186,0.0010079681621091,0.9995223123556078,1.0005303333275373,2302.826,4.516946416000001,1.3204468941264682,5.798176420663827,-0.8830343766089328,1.611542567193948,2301.64,2304.4,0.4398389830782058,-2.931526889902433,2302.134,2.724302574,1.2876006972558132,4.372320697968962,-0.3681265480908546,2.547080309359105,2300.29,2304.4,0.6718802376132429,-0.0260909538858078,2299.6485,2.680096048,3.668276915173975,3.9329022852313216,0.5483500963842081,2.842902688934306,2289.98,2304.4,-1.2493258873572783,1.4942905839182117
2300.96,2302.53,2300.96,0.5101072,-0.6731343792734348,2024-01-01 08:25:00,2300.96,2302.53,2300.96,2301.2,0.5101072,59.66484711610614,2301.633689360662,2302.082,3.5267865027799417,3.9222868348500337,2305.8362520827136,2294.5827479172863,-49.65421853388848,50.345781466111525,65.65237436606613,2.072613032109709,33.61050211745182,-25.58892970000001,43.66539861234816,0.1584289420080377,0.2399999999997817,1.00068232389959,0.0006822527377021,0.9994223745184644,1.000104304290383,2302.738,4.550770908,1.4294124667874608,5.768140586938035,-1.0759665497087734,-0.7005140819816511,2301.2,2304.4,0.2797184283695698,-2.715700321074233,2302.082,2.713351532,1.316356925599456,4.378310908690579,-0.6700310400983439,-0.5032178796683318,2300.29,2304.4,0.7317331499678262,-0.1743352083244578,2300.2095,2.6908675475,2.8864629147070278,3.9263147002467904,0.3431535513424111,-0.5554216903099812,2292.6,2304.4,-1.0138539652613254,1.163203701420405
2302.32,2302.32,2300.92,1.49797175,0.4041120264392338,2024-01-01 08:30:00,2302.32,2302.32,2300.92,2300.92,1.49797175,58.813756981807096,2301.503927658724,2302.085,3.240937695237335,3.7860170069274943,2305.0400417656106,2296.2109582343887,-53.5269709543552,46.4730290456448,51.17565698478506,2.024569244101879,32.771030856313175,-27.08690145000001,29.85975353344946,0.0957054360687805,-1.400000000000091,1.0006084522712655,0.0006084522712654,0.9993919177177802,1.0,2302.4480000000003,4.607176332,1.6524285159136614,5.728620947882887,-0.924699607447397,-0.5427492253871433,2300.92,2304.4,0.5195368921059265,-3.048537087219252,2302.085,2.562771077,1.313369288854796,4.393081864993043,-0.8870315530339495,-0.2423809434294906,2300.29,2304.4,0.7358164510987744,-0.1612891648849666,2300.6255,2.2410417125000004,2.264612142946392,3.4745891914629814,0.1300443437600153,-0.2138583647027145,2295.81,2304.4,-0.498487475558637,-0.1637312707063572
2301.23,2301.23,2301.23,0.24,-1.4271163556401458,2024-01-01 08:35:00,2301.23,2301.23,2301.23,2301.23,0.24,59.50252553460518,2301.4541226298647,2302.179,3.0047776586134205,3.62976913726468,2305.002088080163,2296.6119119198365,-58.64909390444562,41.35090609555438,46.05657220243689,1.9021000123803125,31.991521828113004,-26.84690145000001,16.57462664409593,-0.0212884277844299,0.0,1.0,0.0,1.0,1.0,2301.814,3.3539110660000007,1.283113401145303,5.8923781515436895,-0.4551429355180579,-0.5284642271616964,2300.92,2304.06,2.008126002624792,4.149176939184862,2302.179,2.5429120770000004,1.1993095235807043,4.40418602496193,-0.7912886384544363,-0.5228916453454999,2300.92,2304.4,1.0871003766034522,0.0226642275193899,2300.807,2.160007688,2.152034777668953,3.5027116860200422,0.1965581617869649,-0.5481489371971718,2295.81,2304.4,-0.698918962964556,0.5508196516030869
2299.61,2299.61,2299.61,0.3261957,-1.1202577709789814,2024-01-01 08:45:00,2299.61,2299.61,2299.61,2299.61,0.3261957,54.384157164647874,2301.118827606253,2301.878,2.6562787392231257,3.435071057656369,2304.5672834621823,2297.4267165378183,-98.4790874524728,1.5209125475272025,29.78161589624212,1.8819500114959968,30.42927736399893,-27.17309715000001,-75.54026128679753,-0.0556306472712622,0.0,1.0,0.0,1.0,1.0,2300.924,3.2870458360000008,0.7807240230644185,5.93234441845908,-1.6830531163141,-0.4991028718405191,2299.61,2301.66,-1.5938909510448152,3.0662898412476167,2301.878,2.5399006730000004,1.4315632481142428,4.405857236711846,-1.5842820797384576,-0.5024459155313258,2299.61,2304.4,0.6338628799137161,0.3832991746796119,2300.9970000000003,2.166264473,1.8315167715031289,3.499138250063467,-0.7572958225557814,-0.5258634102172514,2297.25,2304.4,-0.3095629437515955,0.33716902141935
2303.82,2303.82,2303.82,0.00514156,-5.270398743616937,2024-01-01 08:55:00,2303.82,2303.82,2303.82,2303.82,0.00514156,63.23496461100208,2301.6099498596614,2302.091,2.6888077483704365,3.2858183957991827,2304.657337180946,2297.993662819054,-18.441064638780293,81.55893536121971,41.47691800143375,2.0482392963891423,30.341823137372568,-27.16795559000001,142.73337032602663,0.1534589117024462,0.0,1.0,0.0,1.0,1.0,2301.356,0.515883242,1.5288982962234006,0.578247609753899,1.611617990605639,-0.8832577487304628,2299.61,2303.82,1.1132132742131455,2.5670462568482457,2302.091,2.516414829,1.5537299207664177,4.420082285799691,1.1128060140255231,-0.5681507959858386,2299.61,2304.4,0.2495745101967526,-0.8405362063173081,2301.3255,2.1595400335000003,1.7091964101614652,3.5033645736554835,1.4594577809606986,-0.6149512641934539,2297.56,2304.4,-0.1502235584606287,0.2772635574296579
2305.21,2305.21,2304.46,0.56537396,-0.5702678906728879,2024-01-01 09:00:00,2305.21,2305.21,2304.46,2304.46,0.56537396,64.36685382093731,2302.1281407942683,2302.373,2.7347058866093903,3.175595893961224,2305.0826464412653,2298.0233535587345,-13.39285714285736,86.60714285714263,56.5623302552965,2.001222203789909,30.61559881833153,-26.602581630000014,169.66374269005172,0.0799089732565575,-0.75,1.0003254558551675,0.0003254558551678,0.9996746500318844,1.0,2302.0080000000003,0.526936594,2.051528698361764,0.578637684198666,1.1952062878563685,0.0664273465929382,2299.61,2304.46,0.2481975253086642,-2.230263535865818,2302.373,2.538853751,1.7107571423256325,4.408365482772984,1.2199276848629057,-0.4476670091697176,2299.61,2304.46,-0.0660522415333306,-1.4107461263410943,2301.553,2.1619680915,1.8106704196262704,3.5021827643240764,1.6054826811608098,-0.455885440292875,2297.56,2304.46,-0.216167615869658,0.1166222279982946
2301.62,2301.62,2301.61,0.50977518,-0.6737854739844332,2024-01-01 09:05:00,2301.62,2301.62,2301.61,2301.61,0.50977518,56.08603571516174,2302.0339333771285,2302.297,2.5121507996273067,3.042906875094441,2305.0573574035197,2298.0096425964807,-64.28571428571371,35.71428571428629,67.96012131088287,2.06184918923348,29.58362679677961,-27.11235681000001,1.145091467676683,-0.0034757069805198,-0.0099999999997635,1.0000043447847375,4.3447847375374326e-06,0.9999956552341396,1.0,2302.146,0.3292972799999999,1.9820771933008483,0.2243685729161653,-0.2704233729196877,0.8043813697002703,2299.61,2304.46,-0.0080684894088391,-1.6283619028493088,2302.297,2.468236806,1.7277027136301029,4.437471500290248,-0.397637854348467,-0.4413462995473661,2299.61,2304.46,0.088986634348261,-1.5138679453672017,2301.5335,2.1220668105,1.8077007059227812,3.516941670724404,0.0423189523295962,-0.4584357039302012,2297.56,2304.46,-0.1821583471231531,0.1297673106182078
2301.47,2301.47,2300.72,0.86617405,-0.1436694090895332,2024-01-01 09:10:00,2301.47,2301.47,2300.72,2300.72,0.86617405,53.76008380967618,2301.7950363994687,2301.929,2.238158628349538,2.8819572257454604,2305.051144168632,2298.067855831369,-80.17857142857696,19.821428571423045,47.380952380950646,1.9781456757168263,28.267039581005285,-27.978530860000014,-38.4822752392596,-0.0399714985836218,-0.75,1.000325984909072,0.0003259849090719,0.9996741213224593,1.0,2302.044,0.45453209,2.0528589820546546,0.3174936612836982,-0.6449541890475649,1.296535994878257,2299.61,2304.46,0.1387846006456868,-2.212579172255712,2301.929,1.904221578,1.6184591437593503,4.220317077860889,-0.7470068087057342,-0.2459643455335221,2299.61,2304.46,0.5440476864303272,-0.933281540438621,2301.5595000000003,1.7452600255000004,1.791175665100008,3.1979009873465887,-0.4686865818677957,-0.2748946821613164,2297.56,2304.46,-0.2169834954112567,0.2617593734092572
2300.06,2301.73,2300.06,2.06723249,0.7262107513944009,2024-01-01 09:15:00,2300.06,2301.73,2300.06,2301.73,2.06723249,55.99061028708842,2301.783211599565,2301.696,2.07855611662626,2.7212770039216205,2304.738573008754,2298.797426991246,-62.14285714285848,37.857142857141525,31.13095238095028,1.9561352703084869,26.779813768999297,-25.91129837000001,-35.66465956460139,-0.0277974435038622,1.6700000000000728,1.000726068015617,0.0007255412233407,1.0,1.000726068015617,2302.468,0.802739448,1.591562125776787,0.7715729761591845,-0.4636953770432533,1.6388508683838612,2300.72,2304.46,0.4135221314505186,-2.2995205234740297,2301.696,2.044892642,1.4348921755915671,4.19763936570562,0.023695160220724,0.0053220026909682,2299.61,2304.46,0.9402611727650388,0.7593183946877774,2301.768,1.7748701635,1.5238718001351212,3.1980088412242096,-0.0249364808749932,0.0914201120182277,2298.72,2304.46,0.2458885956347515,-0.0325422223481487
2302.41,2302.41,2302.41,0.42884428,-0.8466614096316271,2024-01-01 09:20:00,2302.41,2302.41,2302.41,2302.41,0.42884428,57.477839439922654,2301.8971731269166,2301.771,1.9840691787617288,2.5738354388896423,2304.581666217709,2299.323333782292,-50.00000000000406,49.99999999999594,35.892857142853494,1.864982751000726,25.63463688386881,-25.48245409000001,32.16610187725691,-0.0863565353237387,0.0,1.0,0.0,1.0,1.0,2302.186,0.8874799919999999,1.4062467778466154,0.6798951825247002,0.159289253869592,-0.6745682625620575,2300.72,2304.46,1.2486509423015897,2.0734312399028063,2301.771,0.701681617,1.452296648613444,0.626429156334592,0.4399927525896298,-0.4355438029041396,2299.61,2304.46,0.7295164203132241,0.2637639265980778,2301.9525000000003,1.7129920955,1.348733811701344,3.212159411743721,0.3392070370226867,-0.399777112806148,2299.61,2304.46,0.5769315763318104,-0.2497156318119174
2302.34,2302.49,2302.34,2.30045645,0.8331075597669526,2024-01-01 09:25:00,2302.34,2302.49,2302.34,2302.49,2.30045645,57.65912288750131,2302.0049598311134,2301.9,1.893812242500644,2.4378307996118425,2304.627959612952,2299.354040387048,-48.57142857143391,51.428571428566094,46.42857142856784,1.7424839830720766,24.59994043553803,-23.181997640000017,30.21173856377121,-0.068140586616675,0.1499999999996362,1.0000651511071343,6.514686274408845e-05,1.0,1.0000651511071343,2301.792,1.2344964900000002,0.7168123884249812,0.8859567938776318,0.9737554920521792,1.20317375222615,2300.72,2302.49,-0.7490182088038416,0.0724362334940641,2301.9,0.880716542,1.4532339415617403,0.7979533930167394,0.4059910680077002,1.779226606998357,2299.61,2304.46,0.4195018625759054,-0.0672954948448365,2301.991,1.7970340370000002,1.352731739105884,3.2040252586898865,0.3688831906388333,0.1571218615192338,2299.61,2304.46,0.4809002361605859,-0.3609946531276236
2303.49,2303.49,2302.21,27.74585709,3.323086534992923,2024-01-01 09:30:00,2303.49,2303.49,2302.21,2302.53,27.74585709,57.75609827868021,2302.100421680001,2302.061,1.804707095942831,2.3112060588780405,2304.6695985443152,2299.4764014556845,-47.85714285714071,52.14285714285929,51.19047619047377,1.7094494128526243,24.0015694093397,4.563859449999985,43.36007716253492,0.0377988060791057,-0.9599999999995816,1.0005559875076555,0.0005559102378686,0.9995832410820106,1.000138996876914,2301.976,6.681712872,0.7741963576520517,11.801545090441447,0.7155807367535137,1.7848632578678794,2300.72,2302.53,-1.4444740957471276,1.3657241559357292,2302.061,3.505505076,1.4214347212182643,8.551739204179166,0.3299483212272222,2.834552298104921,2299.61,2304.46,0.0791339742168132,0.0792128125471575,2302.073,3.034138076500001,1.3320269477617952,6.634544533463837,0.3430861520994239,3.724704670962278,2299.61,2304.46,0.3351002074094613,-0.3236752657007317
2302.76,2305.09,2302.21,2.81368698,1.0344957158311656,2024-01-01 09:35:00,2302.76,2305.09,2302.21,2305.09,2.81368698,63.51546992418057,2302.6439813745465,2302.447,1.9185454330163336,2.232673933705699,2305.0872681918563,2299.538731808144,-2.1428571428552288,97.85714285714477,67.14285714285671,1.7930601690774446,23.982006227085893,7.377546429999985,120.4287106203167,0.169042238831928,2.3299999999999272,1.0012509718922251,0.0012494089167885,1.0,1.0012509718922251,2302.85,7.071215458,1.2939860896513595,11.59189843463292,1.731085069549521,-0.3672848327656024,2301.73,2305.09,1.8596078861585177,3.955363235066905,2302.447,3.762873774,1.6726097373121531,8.480978017213472,1.580165379311537,-0.1119194970289366,2299.61,2305.09,0.007979675255235,-0.3460239327913226,2302.313,3.1528929255,1.4231695538614388,6.606839027414132,1.9512783929822708,-0.0513416391851706,2299.61,2305.09,0.3791508050144468,-0.3418867202514141
2306.71,2307.04,2305.25,0.09890248,-2.3136209648336883,2024-01-01 09:40:00,2306.71,2307.04,2305.25,2307.04,0.09890248,67.18539798511652,2303.443257488265,2303.19,2.1414268032817745,2.2144245076209144,2305.9910588656176,2299.0769411343817,-0.0,100.0,83.33333333333468,1.8042701570004716,24.537008496090063,7.476448909999984,213.41693127386665,0.2659805642960159,0.3299999999999272,1.0007764884502766,0.0007758859837713,1.0,1.0007764884502766,2303.9120000000003,6.677549456,2.083271465801444,11.835189852605664,1.50148458870978,-0.5558547904959572,2302.41,2307.04,1.0754559435544908,-0.6678068204167585,2303.19,3.740144452,1.9062820124864155,8.491509853928486,2.019638214483412,-0.4288097210786874,2300.72,2307.04,0.8619998665954295,0.3594572660712479,2302.534,3.1400225625,1.7734337790040562,6.612821612722064,2.5408335249658096,-0.4598823710364948,2299.61,2307.04,0.8854181464414262,0.7596502193850656
2305.04,2305.08,2302.41,1.74478201,0.556629625214805,2024-01-01 09:50:00,2305.04,2305.08,2302.41,2302.41,1.74478201,53.44027722608697,2303.255392490398,2303.049,1.9223005058734088,2.155999707271413,2306.0060849815377,2299.133915018462,-62.31493943472693,37.68506056527307,78.5140678074726,2.006108002929017,23.719426546778497,5.7316668999999845,39.59779320161946,0.051276925817925,-2.630000000000109,1.0011596544490338,0.0011596544490338,0.9988416887917122,1.0,2303.9120000000003,6.9407370020000005,2.083271465801444,11.675041919269294,-0.7209814105635922,-0.44504808016357,2302.41,2307.04,1.0754559435544908,-0.6678068204167585,2303.049,3.914108497,1.9066518064736524,8.42404129841392,-0.3351424721758466,-0.2575161267797252,2300.72,2307.04,1.1248592336842151,0.8176831785740839,2302.57,3.2152616630000006,1.7626744034912596,6.58659775941965,-0.0907711598258893,-0.2232532950561665,2299.61,2307.04,0.8400421210046817,0.7735718256662882
2300.82,2300.82,2299.33,10.45252269,2.3468433550187693,2024-01-01 09:55:00,2300.82,2300.82,2299.33,2299.5,10.45252269,46.94024251327779,2302.5725938557803,2302.553,1.496577047723349,2.0241151753618007,2306.1335427392078,2298.792457260793,-97.79507133592644,2.204928664073566,46.6299964097822,2.0828145741483675,22.236726334586223,-4.720855790000016,-129.92186944205807,-0.0047834197972755,-1.3200000000001637,1.0006480148565018,0.0006479669493369,0.9994262914960752,1.000073934580943,2303.314,8.571150249999999,2.872965367040797,11.431706058017802,-1.327548199416109,0.1645749488704244,2299.5,2307.04,0.011048445253356,-0.3793883631246189,2302.553,4.90282337,2.1307851969576,8.566352214303112,-1.4328051482425588,0.6478486036020967,2299.5,2307.04,1.014277580882484,1.443614131608187,2302.463,3.7208385605,1.8829486954149877,6.740632682317368,-1.5735957157065137,0.998672446157637,2299.5,2307.04,0.6323543513351998,0.4299244151067597
2301.4,2301.4,2301.4,0.7,-0.3566749439387324,2024-01-01 10:00:00,2301.4,2301.4,2301.4,2301.4,0.7,51.120641789148365,2302.359394972911,2302.532,1.2975449702812512,1.878801134345691,2306.114194446889,2298.71480555311,-73.15175097276065,26.84824902723935,22.246079418861985,2.069756390280633,20.65415518381059,-4.020855790000016,-49.35263251944493,-0.1050429287010301,0.0,1.0,0.0,1.0,1.0,2303.088,3.161978832,2.992034424971314,4.204924502867886,-0.5641646319013477,-0.5854989382855401,2299.5,2307.04,0.2867722198161382,-1.2299433068753938,2302.532,4.921845852,2.1421162952184165,8.555717683170219,-0.5284493668839954,-0.4934531512540097,2299.5,2307.04,1.0252213733194746,1.3943882813256523,2302.4145,3.695041329,1.897903205919228,6.7517019774863245,-0.5345372708343202,-0.4435979755900099,2299.5,2307.04,0.6924570634427338,0.3954622427518456
